qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
105,S01E03,5429,5598,why did jerry run away?,4,Jerry was running away as Jerry did not want to be eaten by Tom.,Jerry wanted to run away from the projectiles so that none of them would hit Jerry and Jerry would not get hurt,Jerry did not want to be caught by Tom since Jerry hurt Tom.,Tom was chasing and trying to eat Jerry so Jerry was running to avoid getting caught and eaten by Tom,so that Tom cannot hurt jerry physically
106,S01E03,5601,6106,why did Tom stop running ?,1,Tom was scared and did not want to be hit and hurt by the tongs and shovel.,Tom was shocked to see a boxing glove moving on its own,Tom was trying to get away from the vacuum cleaner he thought was a ghost as Tom was scared.,Tom ran away to hide in the vase as he was scared.,Tom ran away as he did not want to be bullied by the dog.
107,S01E03,6140,6282,why did Tom smile at the gift box?,4,Tom was impressed by the flower and the kisses from jerry,mammy two shoes asked Tom to come back into the house to catch jerry,Tom thought that he had put his tail in the bucket of ice and put out the fire.,Tom was happy that he caught the fish and get to eat the fish,Tom was happy he found jerry so that Tom can attack jerry
108,S01E03,6140,6372,why did Tom fall?,1,Tom was annoyed that his fur came out while Tom was pulling his tail.,because the boxing glove shot up from the gift box and scared Tom,Tom was surprised by the impact of the Tomato,"Tom was trying to move forward to strike Jerry, but the snowdrift under Tom's feet gave way and caused Tom to fall off the building. ",because the orange kitten put Tom's tail into the coat when Tom grabbed the kittens in the coat and Tom grabbed the tail same as kittens
109,S01E03,6513,6877,why did jerry point the flower at Tom?,4,Jerry wanted the wind from the fan to blow at Tom to cause Tom to lose his balance and fall off the tree.,Tom wanted to take revenge on Jerry for asking Spike hit Tom.,Tom did not want Mammy Two Shoes to catch him playing with Jerry.,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.,because jerry wanted to stop Tom from chasing him
110,S01E03,6802,7515,why did Tom smile?,4,Tom was in love with Toodles.,Tom had a mischievous plan to attack Quacker and Jerry by being invisible using the cream.,Tom and Jerry were good friends.,Tom was excited to hurt Jerry by tricking Jerry into drinking chemicals.,Tom was impressed by the flower and the kisses from jerry
121,S01E04,692,1659,why was Tom shaking?,3,Tom wanted to stop the dog from buzzing Tom's hair off.,Tom was shaking the can to continuously make the sound that he could dance with,Tom was afraid of the coffin,because Tom was listening to the radio and was frightened by the sound from the radio,Tom fell into the water bucket and his head got wet so Tom shook his head 
122,S01E04,1670,2588,why was jerry laughing?,1,Jerry was happy to see Tom getting scolded by Mammy Two Shoes ,because Jerry found it amusing that Tom was shivering in fright from listening to the radio,Tom accidentally threw a bowling ball on himself so Jerry was laughing at Tom humiliating himself,Jerry was happy that Tom and Butch got kicked out of the house and Jerry was safe.,Jerry was happy to see Tom.
123,S01E04,2390,2730,Why did Tom run away?,0,Tom ran away to hide in the vase as he was scared.,Tom wanted to stay away from the chicken to avoid being attacked by the chicken,"Tom was scared of meathead after meathead scowled at Tom, and wanted to get away to protect himself.",Tom was afraid of St. Bernard that Jerry was lying on.,Tom was worried that Jerry and the pup would be drowning in the flood so that Tom rushed out to save Jerry and the pup.
124,S01E04,2590,2842,why was Tom heave a sigh?,3,Tom was relieved that Spike did not hear the crash and did not wake up.,"because Tom had gotten away after getting scolded by Spike, and Spike was finally settling down and sleeping.",Tom was too busy reading the book and just realised that Jerry was in front of him the whole time,Tom was relieved that he was safe,Tom felt uncomfortable as Nibbles and the key fell into Tom's sTomach.
125,S01E04,2590,3232,why did jerry tiptoe?,2,Jerry and Tuffy were on their way to pluck a whisker from Tom without waking Tom up.,Jerry was confused why he was standing on the pan.,because jerry wanted to move without being seen by Tom to scare Tom,Tom cut a large portion of the wall containing jerry's hole to attract Jerry.,Jerry was being quiet while leaving the mousehole as Jerry did not want to be caught by Tom.
126,S01E04,3232,3690,why did Tom run?,1,Tom was afraid of being caught and eaten by the tribesman.,because Tom got scared when he heard a noise and wanted to run to hide.,Tom was scared and did not want to be hit and hurt by the tongs and shovel.,Tom ran away as he did not want to be bullied by the dog.,Tom was trying to get away from the vacuum cleaner he thought was a ghost as Tom was scared.
127,S01E04,3760,4224,why did jerry turn the knob in the pipe?,0,because jerry wanted to use the water to scare and attack Tom,jerry did not want to be caught by Tom while jerry searches for Tom in the hole.,Jerry wanted to cause more destruction in the house so that Jerry would not be caught.,jerry wanted to use the firecrackers to attack Tom by pointing the hose at Tom.,"Tom was chasing Jerry, so Jerry jumped down the pipe to avoid getting caught by Tom."
128,S01E04,3760,4224,Why was Tom in the air?,1,because there was fire on the toes of Tom,because jerry turned on the water while Tom was sitting directly above the water and the water shot Tom up.,"Tom lost his mind after seeing Jerry, a mouse, do a lion's roar.",Tom wanted to get back in the house so Tom jumped to try to get through the window,Tom jumped in pain as jerry poked Tom using a fork
129,S01E04,4260,4430,why was Tom panting?,0,"Tom got scared and ran, making him tired.",Tom was in pain because Tom kick the robot cat.,because Tom got scared when he heard a noise and wanted to run to hide.,"because Tom did not want any one of the light bulbs to fall and break and make any noises, which will wake Spike up.",Tom knocked over a flower pot and was going to get punished by Mammy Two Shoes 
130,S01E04,4440,5420,Why did Jerry turn on the vacuum cleaner?,4,Tom was annoyed by Jerry for waking Tom up and Tom wanted to take revenge on Jerry.,Jerry was relieved as Jerry thought that he had gotten rid of Tom.,Jerry wanted to avoid Tom who was reaching for Jerry by causing Tom to run under the carpet.,jerry wanted to use the firecrackers to attack Tom by pointing the hose at Tom.,Jerry wanted to use the vacuum cleaner to pretend to be a ghost and scare Tom.
131,S01E04,4370,5260,Why was Tom sweating?,4,Tom was scared about getting into trouble for the mess in the kitchen after Tom's vision had cleared up.,Tom was scared by Jerry's evil smile.,Tom was shocked from Jerry's loud air horn and jumped out of Tom's skin.,Tom had fallen into the sea and felt cold.,"Tom heard the sound of the vacuum and saw the moving white coat behind, making him scared."
132,S01E04,4370,5420,Why did Tom fall to the ground?,1,Tom was being dragged by the flying belt and wanted to stop.,Tom fainted from being too frightened by the moving white coat.,Tom was frightened after being frozen in a magical spell cast by Merlin.,Tom felt disgruntled that Tom could not enter the mouse hole to catch Jerry.,"Tom was trying to move forward to strike Jerry, but the snowdrift under Tom's feet gave way and caused Tom to fall off the building. "
133,S01E04,5420,6039,Why did Jerry use the spray bottle?,4,jerry wanted to gain back strength before Tom could hurt jerry,Tom wanted Jerry to fall in order to catch jerry,jerry wanted the corks to fly and hit Tom,Jerry wanted to disguise himself as a statue so that Tom would not recognise Jerry.,Jerry wanted to spray Tom with water to wake Tom up.
134,S01E04,6390,6981,why was Tom running?,0,because the vacuum cleaner was sucking Tom in and Tom ran to avoid being sucked in the vacuum cleaner,Tom was scared and did not want to be hit and hurt by the tongs and shovel.,Tom ran away to hide in the vase as he was scared.,Tom was trying to get away from the vacuum cleaner he thought was a ghost as Tom was scared.,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry."
135,S01E04,6160,6915,Why did Tom grab onto the telephone?,2,Tom wanted to prevent Tom from falling into the water,Tom was chasing the seal and swung into the telephone pole.,Tom was scared and wanted to get away from the vacuum cleaner.,Tom wanted to call the cops to catch the bear ,Tom found a page in the yellow book with the number of a mouse exterminator so Tom called it for help in catching Jerry
136,S01E04,6915,7292,Why did Tom jump up?,2,Tom was hit by the hot air that made Tom in pain,Tom saw Jerry rocking the chair Mammy Two Shoes was on.,Tom was in pain from Tom's ghost chomping down on Tom's tail.,Spike bit Tom's leg thinking that it was a bone.,Tom was afraid of waking Spike up if Spike fell on the ground after being dragged by Tom.
137,S01E04,7292,7560,Why was Tom running away?,3,because the vacuum cleaner was sucking Tom in and Tom ran to avoid being sucked in the vacuum cleaner,Tom was scared and did not want to be caught by Spike.,Tom was trying to catch up to the truck to get the baby since the baby was being taken away on the truck,Tom was trying to get away from the vacuum cleaner he thought was a ghost as Tom was scared.,Tom was pretending to walk away to get inside the house through another window and take the ink bottle from Jerry away.
138,S01E04,7715,8015,Why was Tom smirking?,2,"Tom thought that by catching Jerry, Tom would finally be at peace.",Tom was delighted that Jerry let Tom peek at what was inside Jerry's hands.,Tom was delighted that he discovered Jerry's prank that there was no ghost and it was Jerry operating the vacuum cleaner.,Tom was happy that Butch caught Jerry.,Tom was delighted to watch Jerry get chased by the firecrackers that Tom fired.
139,S01E04,7547,8962,why did jerry go to the front and check?,1,Jerry was stuck in the bubblegum and Jerry could not move so Jerry looked back to see what he was stuck in,because jerry saw Tom behind and got confused.,Tom was annoyed by Jerry for waking Tom up and Tom wanted to take revenge on Jerry.,Jerry wanted to help Mammy two shoes throw Tom and Butch out of the house so that Tom and Butch stop chasing him.,Jerry noticed that Tom found the pain and was about to realise that Jerry had tricked Tom.
140,S01E04,7292,8530,Why did Jerry gulp?,1,Jerry wanted to distract Tom to take the opportunity to get away.,Jerry confirmed that Tom was no longer in front of the vacuum cleaner and that Jerry had been caught by Tom.,Tom's fur was inside Jerry's mouth after Jerry bit Tom so Jerry spat to get Tom's fur out of his mouth,Jerry wanted to disguise himself as a statue so that Tom would not recognise Jerry.,Jerry was afraid that Tom would eat Jerry.
141,S01E04,9125,9500,why did Tom chase jerry?,4,Tom wanted to get back at Jerry for hurting Tom with the wooden cork.,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.,so that Tom can get back at jerry for hurting Tom with the wooden cork,Tom was escaping from jerry,because Tom wanted to physically attack jerry
151,S01E05,592,845,why did Tom pull the tablecloth?,0,to make jerry run on the same spot and prevent jerry from escaping from Tom,Tom was frustrated that the  female robot was unable to stop Jerry from approaching the mansion.,Tom wanted to surprise jerry by appearing on the other side of the table so that Jerry would run into Tom's mouth.,"Tom was chasing Jerry's footprints and could not see Jerry, so Tom wanted to drape the curtain over Jerry to catch Jerry.",Tom wanted to eat Jerry.
