qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
168,S01E05,4810,5170,Why was Jerry panting?,0,Jerry was relieved.,Jerry was trying to run away from Tom.,Jerry wanted to use the hot dog to pretend the hot dog was Jerry.,Jerry wanted to hide in the fur.,Jerry lifted the dog up.
169,S01E05,5170,5420,Why did Tom gulp?,4,Tom wanted to drown the woodpecker.,Tom found the dog collar of Spike.,Tom opened his mouth when the brick coming to him.,The sleeping Tom thought that he was eating a sausage.,Tom was nervous.
170,S01E05,5770,6189,why did tom hold on to the edge of the table?,4,Tom's hand was in pain.,Tom was frustrated,Tom's foot was in pain.,so that jerry will run on the same spot,tom used the edge of the table as a pivot to swing up
171,S01E05,5770,6359,Why did Jerry whistle to Tom?,4,Jerry wanted to test if the outfit works.,Jerry was calling out to Lightning.,Tom was trying to show Lightning an example of hitting mice.,because jerry wanted to attract tyke,jerry wanted to get Tom's attention
172,S01E05,6317,6630,Why did Tom look scared?,4,Tom broke his teeth from biting into the seashell.,The pole Tom was on suddenly fell,Tom read in the newspapers that a leash law on dogs had been passed.,Tom had a living fish in his mouth.,Tom's whiskers were snapping.
173,S01E05,6360,6755,why did tom extends his paw to Jerry?,2,Jerry ate the cake and went back to the hole.,Tom was acting like a mouse.,tom wanted to shake hands with jerry,Tom wanted to wake Jerry up.,Jerry thought Jerry was jumping on the toy instead of Tom.
184,S01E06,666,1083,why did jerry fall back into the empty fish bowl?,0,because tom pushed jerry back into the empty fish bowl,Jerry wanted to drain the sink for Tom to crash into the dishes.,Jerry wanted to throw the fish back into the fishbowl,Jerry was being chased by Tom and wanted Tom to jump into the sink.,Jerry was trying to hide from Tom.
185,S01E06,1056,1513,why did tom put flowers back into the bowl and hide jerry?,1,Jerry wanted to appear to be giving the flower to Tom.,Tom heard Mammy Two Shoes' voice.,Jerry wanted to inflict pain on Tom.,Tom was annoyed with Jerry and wanted to inflict pain on Jerry.,Jerry wanted the vase to smash against Tom's head.
186,S01E06,1056,1363,Why did Tom put Jerry into the cabinet?,4,tom was hiding jerry.,tom wanted to warm jerry with hot soup,Tom wanted to play tricks on Jerry.,To play with Jerry,Tom wanted to trap Jerry in the cabinet.
187,S01E06,1363,1990,why did tom sneak out of where he hid?,3,because tom wanted to go to the back of jerry,because tom wanted to catch jerry in the hole,Tom was scared.,because tom wanted to go closer to the door,Tom saw Jerry approaching around the corner.
188,S01E06,2012,2608,Why did Tom have hearts in his eyes?,0,because tom saw toots,Tom was awakened by Jerry.,Tom's eyes were in pain,Tom's owner was being hurt by the lion,Mammy Two Shoes hit Tom with a broomstick.
189,S01E06,2622,3658,why did tom walk to the dressing table?,2,tom used the edge of the table as a pivot to swing up,because tom saw a dog model at the door of the shop,because tom wanted to dress up ,so that jerry can't see tom,so that jerry will run on the same spot
190,S01E06,3658,4084,why did tom show the goldfish and canary to toots,0,because tom wanted to offer it to toots if toots was hungry,Toots was angry.,The starfish was stuck on Tom's head,Tom tasted the soup and Tom thought it needed more salt.,because the audience threw the fish to tom
191,S01E06,3658,4084,Why did Toots shake her head?,0,Toots did not want to eat the goldfish or canary which Tom offered.,Toots wanted to hit Tom.,because tom did magic show for toots,Toodles wanted to eat Jerry.,Toots was avoiding Tom's hugs.
192,S01E06,4101,5288,why did tom open the filing cabinet?,4,Tom wanted to trap Jerry in the cabinet.,Tom wanted to block the mouse hole.,Tom wanted to trap Jerry inside the hole.,Tom wanted Jerry and the pup to slip out of the door.,because tom wanted to release jerry
193,S01E06,4101,4680,Why was Jerry running away?,0,Jerry was running away from Tom.,Tom turned Jerry with one finger.,Ton was pulling the carpet that Jerry was running on to catch Jerry.,Jerry saw Tom in the elevator.,Jerry wanted to avoid getting hurt
194,S01E06,5216,5349,why did tom move jerry to the back of his hand?,3,Jerry wanted to throw Tom over Jerry's shoulder.,Tom wanted Jerry to be on the basket with Tom,Jerry was delighted to see Tom.,because tom was doing a magic trick by making Jerry disappear.,Tom wanted to show Mammy Two Shoes that he caught Jerry.
195,S01E06,5349,6412,why did toots smile?,4,Toodles was delighted.,The record pieces were flying towards Toots.,Toots was avoiding Tom's hugs.,Toots did not want to eat the goldfish or canary which Tom offered.,because tom did magic show for toots
196,S01E06,6420,6999,why did jerry pull the hat towards him?,3,Jerry was delighted to hear Spike warning Tom to tear Tom limb from limb.,because jerry was listening to toots,Jerry agreed with Spike.,because jerry wanted to grab the pin on the hat,Jerry was trying to hide from Tom.
197,S01E06,6773,7038,Why did Tom turn red?,1,Tom was out of breath.,Tom was in pain.,Tom wanted Jerry to mistake Tom's finger for a sausage.,Tom was scared.,Tom was covered in tar.
198,S01E06,7147,7359,why was jerry running?,2,Jerry saw a car throw a sack into the river.,Jerry was frightened.,Jerry was trying to get away from Tom who was chasing Jerry.,Jerry saw Tom after Tom picked up the flowerpot,Jerry got scared and wanted to run away from the doll
199,S01E06,7440,7667,Why was Tom smiling?,3,Tom felt Jerry's tail,Tom saw Jerry grab the cheese,Tom thought Jerry is trapped inside the ball,Tom was delighted that he thought of a plan to stop Jerry.,Jerry gave Tom a great idea
200,S01E06,7667,7896,why did tom fall into the record player?,4,Tom stopped spinning.,Tom jumped in pain.,Tom was punched by the yellow glove.,Tom tried to hold the ball which was too heavy.,The record tom was sitting on was lifted and moved onto the record player with Tom 
201,S01E06,7950,8140,why did jerry shake himself?,4,Jerry knew that he was going to get kicked out of the house.,Jerry's finger was in pain.,Jerry was terrified.,jerry wanted to make gas bubbles throughout the liquid ,because jerry fell into the needle container in a record player
202,S01E06,8140,8675,why did jerry press the button?,1,Jerry wanted to fast forward the tape.,jerry wanted to change the record,Jerry wanted the room to be dark.,Jerry wanted to surrender.,Jerry wanted to activate Mechano.
211,S01E07,995,1583,Why was Jerry sliding around?,4,Jerry wanted to run away from Tom.,Jerry had finally escaped and was looking for Quacker.,Jerry was delighted.,Jerry was scared.,Jerry wanted to have fun on the slippery floor
212,S01E07,995,1713,Why was tom peeping at jerry,3,Tom was blowing Jerry upwards into the air towards the cabinet.,Tom wanted Jerry to fall into the hole,Tom wanted to get Jerry's attention.,Tom wanted to know what jerry was doing,Tom wanted to attack Jerry
213,S01E07,999,2322,Why did Jerry move Tom's tail?,4,Jerry wanted to take Quacker away without Tom realising.,Jerry wanted Tom to bite his own tail.,Jerry was pushing Tom's head out of the hole.,Jerry wanted to lift up Tom with Tom's tail in the blinds.,Jerry wanted to clear his path
214,S01E07,1888,2398,Why did Jerry suddenly stop in the middle of running?,1,to not get caught by tom,Jerry saw Tom's mouth was open in front of jerry, The woodpecker was chipping Jerrys furnitures.,Jerry saw a piano falling towards him,Jerry had finally escaped and was looking for Quacker.
215,S01E07,1888,2593,Why as Jerry slowly walking away from Tom?,3,jerry asked tom not to hurt jerry,Jerry threatened to squirt ink over the drapes.,Jerry was marching in front of Tom to get Tom to follow Jerry.,Jerry wanted to avoid getting eaten,Tom wanted to catch Jerry.
216,S01E07,1888,2703,Why did Jerry put Tom's tail back?,1,Jerry wanted to take Quacker away without Tom realising.,Jerry put Tom's tail back in its original position to calm Tom down,to hold jerry on the table  ,Jerry was drying off with Tom's tail,Jerry wanted Tom to bite his own tail.
217,S01E07,2420,2798,Why did Jerry flatten the fur sticking out of Tom's tail?,2,Jerry was trying to pull Tom back as Tom was following Toodles.,Jerry wanted to wake Tom up.,Jerry wanted to calm Tom down,Jerry wanted Tom's attention.,jerry wanted to let tom know where he is
218,S01E07,2321,2919,Why did Jerry run away?,0,Jerry was chased by tom,Jerry saw a shadow on the ground," The pistol ball bounced on Jerrys head, pushing him into the ground.",Jerry saw Tom trapped Cuckoo inside the pot.,Jerry saw a piece of cheese outside the mousehole.
219,S01E07,995,3240,Why couldn't Tom stand up?,3,Tom stopped spinning.,Tom saw Mammy Two Shoes was on the way back home.,Tom wanted to dodge the explosion from the firecracker beneath him.,Tom was standing on slippery floor,Tom hit a clothesline and fell.
220,S01E07,995,3222,Why wasn't Jerry slipping?,1,The gun Jerry was holding kept tilting backwards.,Jerry was used to the slippery floor, The cats paw kept hitting Jerry as Jerry tried to escape.,Jerry was trying to pull the tack out of the elephant's foot,Jerry was scared.
221,S01E07,2925,3485,Why did Jerry blow Tom?,3,jerry wanted to approach tom before jerry started barking,The robot cat controlled Tom to hit Jerry.,to prevent jerry from getting closer to him,To make Tom slip and fall,Tom wanted to confront Jerry.
222,S01E07,3473,3828,Why did Jerry pull Tom's tail?,0,To drag Tom across the slippery floor,Jerry wanted Tom to bite his own tail.,Tom wanted to show Mammy Two Shoes that he caught Jerry.,Jerry and Tuffy wanted to throw Tom.,jerry wanted to trap tom's tail in the grill
223,S01E07,3473,4031,Why was Tom angry?,1,tom realised tom was tricked by jerry,Because Jerry threw and hurt Tom,Tom wanted to catch and inflict pain on Jerry.,tom noticed that the milk disappeared,Tom was upset that Jerry was dancing with Toots.
224,S01E07,3473,4148,Why was Jerry waving to Tom?,2,Jerry wanted to scare Tom,jerry wanted to approach tom before jerry started barking,To taunt Tom,Tom did not want Jerry to notice Tom,Tom was staring at jerry after tom found jerry hiding behind the soldier toy.
225,S01E07,3473,4212,Why did Tom pick up the bowling ball?,2,Tom wanted Jerry to do circus tricks with the ball.,tom wanted the chemicals to spill out,To get revenge on Jerry,To blow Jerry out of the bowling ball,Tom wanted to send Quacker flying into the can of water.
226,S01E07,4088,4478,Why did Tom throw the bowling ball in the air,2,To blow Jerry out of the bowling ball,Tom wanted the seal to chase after the ball.,Tom lost balance while trying to throw the ball,The ball bounced off the rail back into Tom's face.,Tom wanted Jerry to do circus tricks with the ball.
227,S01E07,4088,4531,Why was Jerry laughing at Tom?,0,Tom humiliated himself,Tom was taunting Jerry.,To let Jerry know that Jerry was in danger,Jerry saw Tom eating the Jelly.,Jerry was amused.
228,S01E07,4510,4692,Why was Jerry suddenly afraid?,4,tom cut the apple on jerry's head in half,Jerry bumped his head on a steel sprinkler.,Jerry wanted to run away from Tom.,because jerry wanted to avoid the mouse trap,Tom threw a bowling ball at Jerry
229,S01E07,4510,4692,Why did Jerry hide behind the bowling pin?,2,Jerry wanted the bowling ball fall on the seesaw which Tom was standing on.,Jerry wanted the bowling ball to cause Tom to fly up and hit the ceiling.,Jerry did not want to get hit by the bowling ball,Jerry was trying to hide from Tom.,Jerry wanted to use the pin to stab Tom.
230,S01E07,4788,4911,Why did Jerry jump on the bowling pin?,2,Jerry wanted to use the pin to stab Tom.,Jerry wanted the bowling ball fall on the seesaw which Tom was standing on.,Jerry was trying to dodge the bowling ball,Jerry wanted to hide from Tom.,Jerry wanted to protect himself by hiding in the bowling ball
231,S01E07,4788,5073,Why was Jerry bouncing using the pin?,0,Jerry was dodging all the balls Tom was throwing,Jerry saw Tom swinging the axe at him,Jerry wanted to use the pin to stab Tom.,Jerry wanted to hit tom with the board,Jerry was unhooking the horses from the chariot.
232,S01E07,4788,5330,Why was Jerry hiding behind a pin?,2,because jerry did not want to be caught by tom,Jerry was hiding from the firecrackers that was thrown into Jerry's house by Tom.,To hide from the ball that Tom was throwing,Jerry was unhooking the horses from the chariot.,Jerry saw Tom approaching.
233,S01E07,5485,5771,Why did Tom throw a bowling ball at Jerry?,2,Tom threw Jerry back into the mousehole.,To hide from Tom and avoid being eaten,To try to hit and hurt Jerry,Jerry wanted the bowling ball to cause Tom to fly up and hit the ceiling.,Jerry wanted to protect himself by hiding in the bowling ball
234,S01E07,5485,5791,Why did Jerry pick up the bowling pin?,2,because the indian mouse with blue feather shot the arrow to the bird,Jerry wanted to show the elephant the pin,To hit the bowling ball with the bowling pin,Jerry wanted to use the pin to stab Tom.,Jerry was unhooking the horses from the chariot.
235,S01E07,5485,6480,Why did tom get underneath the floor,1,Tom's radar sounded.,Tom got crushed by a bowling ball ,Tom was frustrated,The frog was leaping inside Tom's body which caused Tom to fall.,Tom hit a clothesline and fell.
236,S01E07,5485,6499,Why did Tom look annoyed?,2,The nanny was going to feed Tom castor oil.,Jerry started kissing Tom.,Tom got humiliated because of Jerry,Tom saw Jerry increase in size after drinking the chemicals.,Jerry brought out a huge stone
