qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
78,S01E02,9240,9325,Why did Jerry jump into the toaster?,0,Jerry wanted to hide from Tom so that Tom would stop chasing Jerry.,Jerry wanted to jump away from the water droplet and avoid getting wet,because jerry wanted to write his last will for Tom.,Jerry wanted to steal and eat the cheese and milk from the fridge.,Butch and Tom were going to catch Jerry and Jerry was surrounded so Jerry jumped to get out of the way and avoid getting caught
79,S01E02,9277,9596,why did Tom push down the lever of the toaster?,0,Tom wanted to lure jerry out of the toaster to catch Jerry.,Tom wanted to avoid jerry jumping into the pie as Tom did not want to share the pie with jerry ,Tom wanted jerry to lose his balance on the rolling pin and fall,Tom pulled the lever to close the door and  set some traps on the road to prevent Jerry from entering the mansion.,Tom wanted to use the female robot to attract Jerry and prevent Jerry from entering the mansion.
80,S01E02,9655,9787,why did jerry put his tail in the sink water?,4,Jerry wanted to inflict physical pain on Tom so that Tom would stop chasing Jerry.,"Jerry wanted to lift himself when Lightning ran towards Jerry, in order to avoid being caught by Lightning.",Jerry was showing concern and wanted to save Tom who was floating away.,Jerry wanted Tom to follow Jerry and jump into the sink as Jerry drained the water so that Tom would crash into the dishes.,jerry wanted to extinguish the fire and cool down his tail
81,S01E02,9919,10060,why did jerry run up the blinds and onto a high rise counter?,2,Jerry wanted to get away from Tom and avoid getting caught and eaten by Tom,Tom wanted to jump onto the counter to catch Jerry who was on the counter.,jerry wanted to reach a height that Tom cannot reach,Jerry wanted to run away from Tom and Jerry was afraid of being hit by Tom.,Jerry wanted to stop Tom from making noise.
82,S01E02,10650,11535,why did jerry pick up a fork?,4,Jerry wanted to use the plate to hit Tom's head to get away from Tom.,Jerry knew Tom could not catch the plate so Jerry threw the plate to get Tom scolded by Mammy Two Shoes,Tom wanted to stop Jerry from approaching the food.,Jerry wanted Tom to release the strawberry so that Jerry could have it instead.,jerry wanted to hurt to so that Tom will jump in pain
83,S01E02,12046,12294,why was mammy two shoes holding a bowl of milk,0,mammy two shoes wanted to treat Tom assuming that Tom caught jerry,mammy two shoes did not want the mouse to touch her,Mammy Two Shoes was angry.,mammy two shoes did not want jerry to touch her,Tom had pulled the chair as Tom was tangled up on the chair while chasing Jerry.
84,S01E02,12410,12626,Why was jerry smiling while covering his ears and eyes,1,Jerry was happy that Tom and Butch got kicked out of the house and Jerry was safe.,jerry was happy that his plan worked,Jerry was happy to see Tom.,Jerry was happy to be eating the delicious food.,Jerry thought that his hat was lost but in the end Jerry found it so Jerry was happy
85,S01E02,1600,2100,Why did Tom follow behind Jerry?,1,Tom was showing to jerry that Tom had found jerry,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.,"Tom thought that Jerry had put the mouse trap on Tom to cause hurt, and wanted to catch Jerry to take revenge.",because Tom wanted to physically attack jerry,so that Tom can attack jerry
86,S01E02,4000,4440,Why did Jerry grab a small piece of cheese?,1,jerry wanted Tom to hold the cheese while Jerry used his hands to remove his tail from the mouse trap,Jerry wanted to steal a smaller piece of cheese after putting the huge piece of cheese back to fridge.,Jerry knew Tom loved cream and switched the cheese out for cream to bait Tom into Tom's own trap and catch Tom,Tom was teasing jerry with the cheese since jerry cannot eat the cheese,jerry was happy that he could enjoy the cheese
87,S01E02,10050,10300,Why did Tom jump up after seeing Jerry on the counter?,0,Tom wanted to jump onto the counter to catch Jerry who was on the counter.,Tom wanted Jerry to massage Tom's back,jerry wanted to damage and celebrate Tom being kicked out of the house,Jerry wanted to escape Tom's grasp to avoid being eaten by Tom,Jerry wanted to anger Tom into bullying Jerry so that Jerry could whistle for Spike to come and hit Tom.
88,S01E03,1292,1656,why did jerry move slowly and cautiously?,0,Jerry did not want to be hurt and caught by the mouse trap.,Jerry wanted to stop the woodpecker from destroying his furniture.,Jerry noticed that Tom found the pain and was about to realise that Jerry had tricked Tom.,Jerry was afraid to be hit by the bowling ball that Tom threw,Jerry was afraid of being chased and caught by Tom.
89,S01E03,1728,2146,why did jerry run from the purple ball?,4,Jerry had lit a dynamite right behind Tom and did not want to get blown up by it as well so Jerry ran away,jerry got scared of Tom and jerry wanted to run away from Tom,Jerry wanted to run away from Tom to avoid being hurt by Tom.,Jerry was afraid of being caught and eaten by the young tribesman.,because jerry got scared seeing his own reflection
90,S01E03,2379,2654,why did jerry run away?,0,because jerry got scared by the doll falling down,Jerry's tail was stuck in the bubblegum and Jerry could not move so Jerry was running to try to get out,because jerry did not want to get physically hurt,There were bowling balls rolling down behind Jerry so Jerry ran to not get squashed and hurt by the bowling balls,There was a vehicle behind Jerry and Jerry did not want to get run over by the vehicle and get hurt
91,S01E03,2705,3465,why did jerry jump on the soft toy continuously?,4,Butch and Tom were going to catch Jerry and Jerry was surrounded so Jerry jumped to get out of the way and avoid getting caught,Jerry was jumping to avoid getting hurt by Tom's axe,Jerry jumped to dodge Tom and avoid getting caught and eaten by Tom,Jerry wanted to jump away from the water droplet and avoid getting wet,Jerry was entertaining himself by jumping on the soft toy.
92,S01E03,3370,3800,Why did jerry jump on Tom?,1,Tom wanted to show Mammy Two Shoes that Tom could catch Jerry.,Jerry wanted to entertain himself by jumping on Tom,Tom did not approach Jerry as Tom did not want Jerry to squirt ink over the drapes.,Tom wanted to confront Jerry for pulling Tom's whiskers.,Tom wanted to take revenge for Jerry sticking the sticker on Tom's mouth.
93,S01E03,3475,4030,why did Tom have an angry expression?,4,Jerry was disrupting Tom's performance for Toodles by throwing 2 pies at Tom.,Tom was displeased that Topsy was not following instructions to catch Jerry.,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom saw that Butch was stealing all the food and ham.,because Tom felt pain as jerry was jumping on Tom
94,S01E03,3891,4157,why did jerry paste the sticker on Tom's mouth?,3,Jerry wanted to quieten Tom's hiccups so that Tom would not be heard and caught by Mammy Two Shoes.,Tom wanted to show to Toodles that Toodles should eat Jerry like Tom.,Jerry was ridiculing Tom who was stuck behind the train barricade.,because jerry was afraid Tom would eat him up,Tom did not want the eggs that Jerry was juggling to drop and make a mess.
95,S01E03,4000,4338,why was Tom chasing jerry?,3,Jerry was taunting Tom by bringing a first aid kit which made Tom angry at Jerry,Jerry wanted to release smoke around Tom to blind Tom.,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.,Tom wanted to take revenge for Jerry sticking the sticker on Tom's mouth.,Jerry wanted to jump on Tom's head to make Tom's nose get stuck inside Jerry's dustbin.
96,S01E03,4217,4403,why did jerry stop Tom?,2,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.,so that Tom can get back at jerry for hurting Tom with the wooden cork,to distract and trick Tom by shooting the cork stopper at Tom and run away from Tom,Tom wanted to get back at Jerry for hurting Tom with the wooden cork.,Jerry used Tom's own gun to hurt Tom and Tom felt humiliated
97,S01E03,4427,4687,why did jerry sit on the wire?,2,Jerry noticed that Tom found the pain and was about to realise that Jerry had tricked Tom.,Jerry wanted to jump into the bucket of water to run away from Tom.,to cause Tom to be electrocuted when Tom tried to catch jerry,A pistol ball was shot from Tom's gun which bounced off several objects to hit Jerry.,because jerry saw Tom behind and got confused.
98,S01E03,4670,4859,why did Tom look around?,4,Tom did not expect Jerry to disappear from his hands.,"Tom heard Jerry walking but did not hear the explosions, and feared that the traps did not work and that Jerry would steal the cheese.",Tom was sleeping soundly when Jerry started kissing Tom a lot which made Tom really confused,Tom did not think that Jerry could break the huge stone in half,because Tom wanted to catch and attack jerry
99,S01E03,4738,5203,why was jerry hiding?,3,Jerry wanted Tom and Butch to run past so that Jerry could escape.,Jerry didn't want to be caught and eaten by Tom,jerry was afraid Tom would attack jerry for tricking Tom.,so that Tom cannot hurt jerry physically,Jerry noticed that Tom found the pain and was about to realise that Jerry had tricked Tom.
100,S01E03,4800,5150,Why did Tom stare at jerry?,0,Tom was showing to jerry that Tom had found jerry,Tom wanted to confront Jerry for pulling Tom's whiskers.,Tom wanted to stop Jerry from conducting and continue Tom's conducting.,Jerry tried to escape from Butch by running out the other hole but Tom was already there which surprised Jerry,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.
101,S01E03,5012,5230,why did Tom chase jerry?,1,Tom was escaping from jerry,so that Tom can attack jerry,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.,Jerry wanted to approach Tom without getting noticed by Tom to scare Tom ,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.
102,S01E03,5241,5367,why did Tom stop running ?,1,"because jerry imitated spike to bark behind Tom, causing Tom to run away.",because of the train crossing by the barricade stopped Tom from running,"Tom thought that Jerry was still in the car, and Jerry would not be able to follow Tom, hence Tom could get away from Jerry.",Tom was scared and did not want to be hit and hurt by the tongs and shovel.,Tom ran away as he did not want to be bullied by the dog.
103,S01E03,5241,5480,why did Tom get shocked?,0,because Tom was unable to catch jerry ,Tom was afriad that the grandfather clock would crash to the floor and wake Spike up.,"Tom realised that he had made Toodles, his love interest, angry.",Tom expected to win the game after the ball rolled into the hole but did not expect the ball to bounce out of the hole.,Tom did not expect to see Jerry in the room after trapping Jerry and blocking the door.
104,S01E03,5240,5503,why did Tom make faces at jerry?,1,Tom wanted to cause inconvenience to Jerry by causing Jerry to not be able to see.,Jerry was ridiculing Tom who was stuck behind the train barricade.,Tom was annoyed at Jerry as Jerry rolled his eyes at Tom.,Tom was showing to jerry that Tom had found jerry,Tom wanted to stop Jerry controlling the hammers and disturbing the performance.
105,S01E03,5429,5598,why did jerry run away?,4,Jerry was running away as Jerry did not want to be eaten by Tom.,Jerry wanted to run away from the projectiles so that none of them would hit Jerry and Jerry would not get hurt,Jerry did not want to be caught by Tom since Jerry hurt Tom.,Tom was chasing and trying to eat Jerry so Jerry was running to avoid getting caught and eaten by Tom,so that Tom cannot hurt jerry physically
106,S01E03,5601,6106,why did Tom stop running ?,1,Tom was scared and did not want to be hit and hurt by the tongs and shovel.,Tom was shocked to see a boxing glove moving on its own,Tom was trying to get away from the vacuum cleaner he thought was a ghost as Tom was scared.,Tom ran away to hide in the vase as he was scared.,Tom ran away as he did not want to be bullied by the dog.
