qid,vid,Start Frame,End Frame,question,answer,a0,a1,a2,a3,a4
3037,S04E18,9198,9677,why did the cats run out of the house,0,The cats did not want to be caught and hurt by Spike.,Muscles was thrashing the cats.,The 3 cats did not want to be caught by the nanny.,The kittens were afraid of getting hurt by Tom and wanted to get away from Tom.,the three cats did not want to wake spike up
4699,S06E26,8059,8246,Why did Jerry put his hands up?,2,Jerry was annoyed that Tom turned off the radio.,Jerry did not want Tom's amnesia to come back.,Jerry was surrendering as Tom was pointing a gun straight at Jerry.,Jerry wanted to take the opportunity to hit Tom and run away. ,Jerry wanted to lead Nibbles away from Tom.
15,S01E01,4663,4941,Why did Tom breathe a sigh of relief?,4,Tom sighed because Tom was relieved that the baby was safe,Tom was grateful that he survived the explosion from the pot.,Tom was relieved that Tom was still alive and it just a nightmare.,Tom was relieved that he was no longer being chased by the swordfish and was safe.,Tom caught the flower pot and it did not break so Mammy Two Shoes won't scold Tom again
3993,S05E23,9410,9674,why did the actress scream,0,the actress was scared of mice so she screamed upon seeing Jerry.,Tom was afraid of Spike and did not want Spike to see Tom bullying Jerry.,Jerry had grabbed Tom's tail with a pincer.,Tom was about to hit Spike with the pipe and became afraid as Tom did not expect to see Spike there.,Tom was afraid of getting stung by the swarm of bees.
1158,S02E08,4800,5248,Why did Tom check himself in the mirror?,3,Tom wanted to find and catch Jerry.,Tom's trap did not work and also caused Tom to lose his teeth so Tom smashed the mirror on the ground in anger,Tom wanted to take revenge on Jerry.,Tom wanted to check if Tom was sick as Tom was seeing things move on its own.,Tom wanted to find jerry so that he can kick jerry out
3988,S05E23,6696,7565,Why did Jerry wave to Tom?,0,Jerry wanted to trick Tom into standing on the podium to conduct the opera.,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.,Jerry wanted Tom to turn his head so that Jerry could slap Tom's face with a banana peel.,Tom wanted to get Jerry to return Tom's nose.
2692,S04E07,4910,5335,Why was Butch pouting?,2,Butch caught something and thought that it was Jerry so Butch was happy,butch wanted to ask Tom to kick jerry out of the house,Butch was annoyed to be treated like a baby by Tom.,Butch thought he hit Jerry with the axe and did not know that Jerry put Tom's tail there and escaped so Butch was confused,Butch was in pain.
3232,S04E25,6486,6943,why did jerry start to play the ukulele,0,jerry wanted to attract the bear to dance with Tom with the ukelele music.,jerry was happy that he got rid of Tom ,Jerry wanted to embarrass Tom if Tom could not keep up with the playing.,because jerry wanted to taunt Tom by dancing,Jerry wanted to create an ominous atmosphere for Tom.
783,S01E22,9600,9720,Why did Tom jump up?,2,Tom was afraid of waking Spike up if Spike fell on the ground after being dragged by Tom.,Tom was in pain.,Tom was shocked to see Jerry lighting a large fire cracker under the sleeping Spike.,Tom was hit by the hot air that made Tom in pain,Tom was in shock that Topsy was making friends with Jerry instead of catching Jerry.
19,S01E01,5015,5583,Why did Tom stop chasing Jerry?,1,"Tom did not want Jerry to fall off the table and hit the ground, so Tom ran to catch Jerry with a pillow.","If Tom continued chasing, Jerry would drop the glass and Tom would get scolded by Mammy Two Shoes again",Tom wanted to get back at Jerry for hurting Tom with the wooden cork.,Jerry wanted to approach Tom without getting noticed by Tom to scare Tom ,Tom was sneaking up on Jerry to catch Jerry off guard and stab Jerry
74,S01E02,7975,8136,why does mammy two shoes stand on a stool?,4,Mammy Two Shoes was afraid of strange Tom that Mammy Two shoes wanted to get away from.,Mammy two shoes was taken aback by the mess in front of her.,Mammy Two Shoes was angry.,Mammy Two Shoes was angry at Tom for disturbing Mammy Two Shoes and wanted to chase and hit Tom.,mammy two shoes did not want the mouse to touch her
505,S01E15,893,1225,Why did Jerry unlock the truck gate?,3,Jerry was curious to see who was outside the door.,Jerry was curious to find out what was happening.,Jerry was curious to see who was crying outside the door.,Jerry unlocked the gate to free Spike who got caught by the dog catcher as Spike asked Jerry for help.,Jerry wanted to stop the chase and get rid of Tom.
2129,S03E13,6920,7285,Why did Jerry clip the baby ducks mouth?,1,The baby duck was in pain.,Jerry did not want the baby duck's talking to attract Tom's attention and wanted to patch up the baby duck.,The baby duck was happy to be safe and back with its family.,Jerry was afraid that Tom would eat Jerry.,jerry did not want to get hit by any bullets shot by Tom.
2234,S03E17,4900,4990,Why did Tom release Jerry?,1,Tom took the chance to hurt Jerry as Tom knew that Spike could not come to save Jerry as Spike was restrained by a leash.,Tom was shocked to be lifted up by the seal and released his grip on Jerry.,Tom hit Jerry first as Tom was afraid that Jerry would hurt Tom.,Tom was escaping from jerry,Tom wanted to confront Jerry for pulling Tom's whiskers.
215,S01E07,1888,2593,Why as Jerry slowly walking away from Tom?,4,Jerry wanted to lead Tom towards the hole in the floor to make Tom fall.,Tom wanted to show Mammy Two Shoes that Tom could catch Jerry.,Jerry was reminding Tom of the plan to pretend to catch Jerry.,Tom did not approach Jerry as Tom did not want Jerry to squirt ink over the drapes.,Jerry did not notice Tom and was shocked so Jerry walked away slowly since Jerry was scared to be eaten by Tom
1155,S02E08,4195,4395,Why did Tom run away?,2,Jerry sawed a hole under Tom's seat and caused Tom to fall.,Tom was worried that Jerry and the pup would be drowning in the flood so that Tom rushed out to save Jerry and the pup.,Tom was scared by the sudden electrical explosion and ran away for safety.,Tom was afraid of St. Bernard that Jerry was lying on.,"because jerry imitated spike to bark behind Tom, causing Tom to run away."
263,S01E08,1198,1426,why did jerry pass the cheese to Tom?,4,Tom wanted to eat Jerry in the sandwich.,Jerry wanted to get rid of Tom so that Jerry could escape.,Tom caught Jerry outside the mousehole and threw Jerry back.,"Jerry finished giving Tom a massage and was not needed anymore, so Tom threw Jerry back to the mousehole.",jerry wanted Tom to hold the cheese while Jerry used his hands to remove his tail from the mouse trap
2518,S04E01,6033,6307,why did Tom tie jerry to the pillar,1,Tom wanted to play tricks on Jerry after seeing Jerry carrying the piece of cheese.,Tom wanted to trap Jerry while Tom prepared to attack the Indian tribe.,Tom wanted to trap Jerry so that the cats could continue making noise.,Tom wanted to inflict pain on Jerry by crashing Jerry with the train.,Tom wanted to pretend that Tom was hardworking to catch Jerry in front of Mammy Two Shoes.
4945,S06E34,7130,7380,Why did Jerry look shocked?,3,Jerry did not want to run into Tom's mouth and be eaten by Tom.,Jerry was scared of being eaten by the car.,Jerry was scared of the pain from being hit.,Jerry realised that the tiny bulldog could not save Jerry anymore after being locked in the safe.,Jerry was afraid of being chased and caught by Tom.
4814,S06E30,8490,8660,Why was Tom smiling?,3,Tom was happy that he caught Jerry ,Tom saw Jerry dive into the bowling ball and covered the holes thinking Jerry was trapped and that Tom had caught Jerry,Jerry gave Tom an idea that could get the starfish off Tom's head,Tom saw the fridge of cheese and was relieved that Jerry had not stolen the cheese.,Tom saw that Jerry fell into Tom's trap and was happy
4378,S06E14,5700,6625,Why was Tom laughing?,1,"Tom thought that by catching Jerry, Tom would finally be at peace.",Tom was relieved when he realised that the red liquid on him was ketchup and not blood.,Tom was confident that Tom would catch Jerry.,Tom accidentally threw a bowling ball on himself so Jerry was laughing at Tom humiliating himself,Tom was delighted that Jerry let Tom peek at what was inside Jerry's hands.
330,S01E10,1180,1630,Why was Tom pouting?,4,Tom wanted to hit and inflict pain on Jerry using the pan.,Tom wanted to save Jerry who pretended to be shot by the gun.,"Jerry shut Tom's tail on the waffle maker, causing pain to Tom.",Tom was upset that his plans to bully Jerry had fell through.,Tom saw Jerry making fun of Tom from the window for being kicked out of the house.
1278,S02E12,630,1320,Why was Tom frowning?,4,Tom realised that he got hit on the head.,Tom wanted to be dancing with Toots instead of Jerry.,"Tom had not managed to whack Jerry, yet Tom had more food thrown at him.",Tom saw that Butch was stealing all the food and ham.,Topsy was not paying full attention while Tom was trying to teach an important lesson.
669,S01E19,7568,7952,Why was Jerry smiling?,4,Jerry was amused to see Tom getting washed in the washing machine.,Jerry and Topsy wanted to be friendly with each other.,jerry was happy that his plan worked,Jerry was excited to eat the food on the table.,Jerry thought that his hat was lost but in the end Jerry found it so Jerry was happy
3662,S05E12,5645,6272,Why did Tom hit his owner's foot with a paddle?,3,Quacker wanted to save Jerry from Tom.,Tom was holding his foot in pain after the heavy cover fell on Tom's foot ,Tom hit his owner's foot with a saddle which hurt Tom's owner's foot,Jerry drew the mouse design on Tom's owner's shoe that made Tom think that it was Jerry,Tom's foot was in pain as the iron dropped onto Tom's foot.
693,S01E20,2590,2835,Why did Jerry gulp?,3,Jerry wanted to disguise himself as a statue so that Tom would not recognise Jerry.,Jerry wanted to distract Tom to take the opportunity to get away.,jerry wanted to use the firecrackers to attack Tom by pointing the hose at Tom.,Jerry was scared of the impact from Tom's golf club.,jerry wanted to gain back strength before Tom could hurt jerry
3453,S05E05,6281,6477,why did Tom jump up,3,Tom was in pain.,Tom was afraid of waking Spike up if Spike fell on the ground after being dragged by Tom.,Tom was hurt as Tom put his own tail into the hot pot.,Tom was frightened after realising that george was behind Tom,Tom was afraid of being smashed by the pig.
1321,S02E13,3211,3480,Why did Tom jump up?,0,Tom was shocked to see Jerry throwing ash and dirtying the floor.,Tom was in pain.,Tom was hurt as Tom put his own tail into the hot pot.,Tom was in shock that Topsy was making friends with Jerry instead of catching Jerry.,Tom saw Jerry rocking the chair Mammy Two Shoes was on.
829,S01E24,4468,4710,why did nibbles pull jerry inside the hole,2,because nibbles kept trying to go outside for three times and wanted to drink Tom's milk but jerry wanted to get milk for nibbles by himself,nibbles was running faster than jerry,Tom was chasing jerry and nibbles wanted to save jerry ,Jerry asked Nibbles to stop but Nibbles did not see and kept walking forward until Nibbles bumped into Jerry.,Jerry was annoyed that Nibbles had stood on top of Jerry and pushed Nibbles forward to walk in front of Jerry.
